Date,SPY,IWM,XLU,VIX,TLT,HYG
2023-03-08,398.92,186.6,32.99,19.110000610351562,101.83,73.84
2023-03-09,391.56,181.41,32.725,22.610000610351562,102.06,73.43
2023-03-10,385.91,176.18,32.21,24.799999237060547,105.54,73.44
2023-03-13,385.36,173.31,32.705,26.520000457763672,105.91,73.04
2023-03-14,391.73,176.52,33.135,23.729999542236328,104.09,73.57
2023-03-15,389.28,173.61,33.585,26.139999389648438,106.07,73.33
2023-03-16,396.11,175.98,33.81,22.989999771118164,105.3,73.81
2023-03-17,389.99,171.23,33.485,25.510000228881836,106.96,73.37
2023-03-20,393.74,173.45,33.5,24.149999618530273,105.94,73.17
2023-03-21,398.91,176.65,32.825,21.3799991607666,104.97,73.97
2023-03-22,392.11,171.64,32.18,22.260000228881836,106.31,74.04
2023-03-23,393.17,170.25,31.85,22.610000610351562,106.37,73.75
2023-03-24,395.75,171.79,32.845,21.739999771118164,106.79,73.6
2023-03-27,396.49,173.7,32.885,20.600000381469727,104.34,73.42
2023-03-28,395.6,173.45,32.975,19.969999313354492,104.46,73.38
2023-03-29,401.35,175.42,33.455,19.1200008392334,104.31,74.3
2023-03-30,403.7,175.18,33.6,19.020000457763672,104.76,74.74
2023-03-31,409.39,178.4,33.845,18.700000762939453,106.25,75.55
2023-04-03,410.95,178.48,33.615,18.549999237060547,106.6,75.15
2023-04-04,408.67,175.35,33.785,19.0,107.19,74.93
2023-04-05,407.6,173.63,34.66,19.079999923706055,108.26,74.51
2023-04-06,409.19,173.89,34.905,18.399999618530273,108.51,74.84
2023-04-10,409.61,175.75,34.835,18.969999313354492,106.76,74.77
2023-04-11,409.72,177.14,34.865,19.100000381469727,106.98,74.93
2023-04-12,408.05,175.84,34.83,19.09000015258789,106.87,74.91
2023-04-13,413.47,178.17,34.835,17.799999237060547,106.06,75.42
2023-04-14,412.46,176.51,34.445,17.06999969482422,105.02,75.28
2023-04-17,413.94,178.78,34.635,16.950000762939453,103.8,75.08
2023-04-18,414.21,178.02,34.455,16.829999923706055,104.21,75.13
2023-04-19,414.14,178.25,34.72,16.459999084472656,104.11,74.83
2023-04-20,411.88,177.33,34.71,17.170000076293945,104.99,74.76
2023-04-21,412.2,177.56,34.81,16.770000457763672,104.42,74.99
2023-04-24,412.63,177.44,34.985,16.889999389648438,105.43,75.2
2023-04-25,406.08,173.06,34.95,18.760000228881836,106.98,75.08
2023-04-26,404.36,171.39,34.13,18.84000015258789,105.85,74.79
2023-04-27,412.41,173.68,34.54,17.030000686645508,104.81,75.04
2023-04-28,415.93,175.2,34.49,15.779999732971191,106.4,75.36
2023-05-01,415.51,175.3,34.55,16.079999923706055,103.15,74.69
2023-05-02,410.84,171.7,34.13,17.780000686645508,105.64,74.62
2023-05-03,408.02,172.33,34.035,18.34000015258789,106.21,74.58
2023-05-04,405.13,170.4,34.295,20.09000015258789,105.27,74.36
2023-05-05,412.63,174.45,34.515,17.190000534057617,104.87,74.76
2023-05-08,412.74,174.05,34.41,16.979999542236328,103.44,74.55
2023-05-09,410.93,173.53,34.365,17.709999084472656,103.05,74.36
2023-05-10,412.85,174.41,34.68,16.940000534057617,104.05,74.81
2023-05-11,412.13,173.07,34.325,16.93000030517578,105.13,74.69
2023-05-12,411.59,172.72,34.515,17.030000686645508,104.27,74.42
2023-05-15,413.01,174.83,34.08,17.1200008392334,103.18,74.4
2023-05-16,410.25,172.28,33.325,17.989999771118164,102.9,73.88
2023-05-17,415.23,176.12,33.205,16.8700008392334,102.63,74.08
2023-05-18,419.23,177.19,33.105,16.049999237060547,101.84,74.12
2023-05-19,418.62,176.11,33.055,16.809999465942383,101.14,74.2
2023-05-22,418.79,178.26,33.065,17.209999084472656,100.74,74.53
2023-05-23,414.09,177.42,32.95,18.530000686645508,101.02,74.14
2023-05-24,411.09,175.54,32.735,20.030000686645508,100.57,73.62
2023-05-25,414.65,174.17,32.295,19.139999389648438,100.3,73.57
2023-05-26,420.02,176.15,32.295,17.950000762939453,101.17,74.02
2023-05-30,420.18,175.5,32.17,17.459999084472656,102.08,74.34
2023-05-31,417.85,173.77,32.465,17.940000534057617,103.01,74.11
2023-06-01,421.82,175.65,32.225,15.649999618530273,103.1,74.2
2023-06-02,427.92,182.02,32.56,14.600000381469727,101.99,74.58
2023-06-05,427.1,179.58,32.715,14.729999542236328,101.81,74.52
2023-06-06,428.03,184.31,32.69,13.960000038146973,102.415,74.64
2023-06-07,426.55,187.24,33.245,13.9399995803833,100.92,74.23
2023-06-08,429.13,186.54,33.39,13.649999618530273,102.04,74.7
2023-06-09,429.9,185.03,33.195,13.829999923706055,101.95,74.72
2023-06-12,433.8,185.8,33.135,15.010000228881836,102.2,74.64
2023-06-13,436.66,187.93,33.13,14.609999656677246,101.23,74.73
2023-06-14,437.18,185.91,33.11,13.880000114440918,102.06,74.76
2023-06-15,442.6,187.44,33.47,14.5,102.98,75.12
2023-06-16,439.46,185.94,33.65,13.539999961853027,102.59,74.93
2023-06-20,437.18,185.13,32.99,13.880000114440918,103.33,74.73
2023-06-21,434.94,184.7,33.255,13.199999809265137,103.58,74.54
2023-06-22,436.51,183.33,33.0,12.90999984741211,102.34,74.32
2023-06-23,433.21,180.57,32.515,13.4399995803833,103.33,74.19
2023-06-26,431.44,180.75,32.835,14.25,103.41,74.23
2023-06-27,436.17,183.36,32.845,13.739999771118164,103.17,74.48
2023-06-28,436.39,184.26,32.36,13.430000305175781,103.6,74.91
2023-06-29,438.11,186.38,32.36,13.539999961853027,101.76,74.71
2023-06-30,443.28,187.27,32.72,13.59000015258789,102.92,75.07
2023-07-03,443.79,187.65,32.965,13.569999694824219,102.09,74.55
2023-07-05,443.13,185.78,33.34,14.180000305175781,101.1,74.32
2023-07-06,439.66,182.78,32.935,15.4399995803833,99.71,73.78
2023-07-07,438.55,184.71,32.695,14.829999923706055,99.085,73.85
2023-07-10,439.66,187.87,32.555,15.069999694824219,99.21,74.22
2023-07-11,442.46,189.8,32.96,14.84000015258789,99.69,74.62
2023-07-12,446.02,191.87,33.44,13.539999961853027,100.83,75.2
2023-07-13,449.56,193.42,33.555,13.609999656677246,101.84,75.65
2023-07-14,449.28,191.53,33.425,13.34000015258789,101.29,75.1
2023-07-17,450.84,193.58,33.04,13.479999542236328,101.335,75.24
2023-07-18,454.19,195.97,32.785,13.300000190734863,101.8,75.45
2023-07-19,455.2,196.8,33.12,13.760000228881836,102.98,75.51
2023-07-20,452.18,195.08,33.725,13.989999771118164,101.74,75.18
2023-07-21,452.18,194.46,34.23,13.600000381469727,101.73,75.37
2023-07-24,454.2,194.94,34.14,13.90999984741211,101.36,75.24
2023-07-25,455.44,194.92,34.2,13.859999656677246,101.15,75.19
2023-07-26,455.51,196.46,34.2,13.1899995803833,101.26,75.49
2023-07-27,452.49,193.92,33.595,14.40999984741211,99.36,74.89
2023-07-28,456.92,196.43,33.52,13.329999923706055,99.81,75.32
2023-07-31,457.79,198.71,33.535,13.630000114440918,100.06,75.5
2023-08-01,456.48,197.8,33.125,13.930000305175781,98.16,74.77
2023-08-02,450.13,195.11,33.125,16.09000015258789,97.12,74.45
2023-08-03,448.84,194.56,32.37,15.920000076293945,94.82,74.21
2023-08-04,446.81,194.17,31.995,17.100000381469727,96.53,74.65
2023-08-07,450.71,194.3,31.99,15.770000457763672,95.61,74.79
2023-08-08,448.75,193.08,32.14,15.989999771118164,96.66,74.95
2023-08-09,445.75,191.57,32.21,15.960000038146973,97.17,74.96
2023-08-10,445.91,190.72,32.11,15.850000381469727,95.68,74.94
2023-08-11,445.65,190.99,32.285,14.84000015258789,95.35,74.83
2023-08-14,448.11,190.66,32.03,14.819999694824219,95.17,74.82
2023-08-15,442.89,188.14,31.51,16.459999084472656,94.59,74.58
2023-08-16,439.64,185.84,31.65,16.780000686645508,93.91,74.35
2023-08-17,436.29,183.65,31.58,17.889999389648438,93.46,74.04
2023-08-18,436.5,184.65,31.745,17.299999237060547,93.77,74.09
2023-08-21,439.34,184.38,31.545,17.1299991607666,92.55,74.07
2023-08-22,438.15,183.83,31.635,16.969999313354492,93.2,74.11
2023-08-23,443.03,185.79,31.76,15.979999542236328,95.47,74.71
2023-08-24,436.89,183.22,31.575,17.200000762939453,94.89,74.3
2023-08-25,439.97,184.0,31.815,15.680000305175781,95.22,74.61
2023-08-28,442.76,185.64,31.81,15.079999923706055,95.33,74.89
2023-08-29,449.16,188.23,31.93,14.449999809265137,96.33,75.36
2023-08-30,451.01,188.94,31.785,13.880000114440918,96.19,75.33
2023-08-31,450.35,188.61,31.48,13.569999694824219,96.69,75.28
2023-09-01,451.19,190.85,31.32,13.09000015258789,94.87,75.07
2023-09-05,449.24,186.83,30.84,14.010000228881836,93.5,74.58
2023-09-06,446.22,186.13,30.91,14.449999809265137,93.79,74.4
2023-09-07,444.85,184.33,31.315,14.399999618530273,94.01,74.65
2023-09-08,445.52,183.92,31.59,13.84000015258789,94.37,74.62
2023-09-11,448.45,184.36,31.72,13.800000190734863,93.66,74.75
2023-09-12,445.99,184.18,31.76,14.229999542236328,94.23,74.63
2023-09-13,446.51,182.97,32.14,13.479999542236328,94.18,74.83
2023-09-14,450.36,185.55,32.61,12.819999694824219,93.54,74.92
2023-09-15,443.37,183.61,32.47,13.789999961853027,92.99,74.64
2023-09-18,443.63,182.39,32.185,14.0,93.47,74.69
2023-09-19,442.71,181.68,32.01,14.109999656677246,92.83,74.46
2023-09-20,438.64,179.86,32.04,15.140000343322754,93.07,74.4
2023-09-21,431.39,177.07,31.705,17.540000915527344,90.71,73.87
2023-09-22,430.42,176.67,31.645,17.200000762939453,91.42,74.0
2023-09-25,432.23,177.46,31.6,16.899999618530273,89.18,73.9
2023-09-26,425.88,174.36,30.655,18.940000534057617,88.86,73.58
2023-09-27,426.05,175.99,30.065,18.219999313354492,88.39,73.48
2023-09-28,428.52,177.58,29.415,17.34000015258789,88.68,73.83
2023-09-29,427.48,176.74,29.465,17.520000457763672,88.73,73.72
2023-10-02,427.31,174.07,28.095,17.610000610351562,86.95,72.89
2023-10-03,421.59,171.14,28.42,19.780000686645508,85.06,72.15
2023-10-04,424.66,171.22,28.39,18.579999923706055,86.28,72.52
2023-10-05,424.5,171.35,28.225,18.489999771118164,85.84,72.59
2023-10-06,429.54,173.0,28.625,17.450000762939453,84.82,72.69
2023-10-09,432.29,174.0,28.91,17.700000762939453,86.79,73.23
2023-10-10,434.54,175.97,29.305,17.030000686645508,86.62,73.21
2023-10-11,436.32,175.67,29.78,16.09000015258789,88.41,73.2
2023-10-12,433.66,171.7,29.32,16.690000534057617,86.12,72.81
2023-10-13,431.5,170.27,29.65,19.31999969482422,87.59,72.75
2023-10-16,436.04,173.02,29.955,17.209999084472656,86.19,72.73
2023-10-17,436.02,174.95,29.875,17.8799991607666,85.24,72.39
2023-10-18,430.21,171.35,29.615,19.219999313354492,84.52,72.04
2023-10-19,426.43,168.62,29.32,21.399999618530273,82.76,71.78
2023-10-20,421.19,166.44,29.015,21.709999084472656,83.2,71.93
2023-10-23,420.46,165.03,28.77,20.3700008392334,84.29,72.22
2023-10-24,423.63,166.47,29.51,18.969999313354492,85.34,72.59
2023-10-25,417.55,163.72,29.675,20.190000534057617,83.43,72.2
2023-10-26,412.55,164.14,29.93,20.68000030517578,84.73,72.45
2023-10-27,410.68,162.21,29.365,21.270000457763672,84.35,72.36
2023-10-30,415.59,163.11,29.59,19.75,84.01,72.38
2023-10-31,418.2,164.52,29.845,18.139999389648438,83.55,72.57
2023-11-01,422.66,165.46,30.185,16.8700008392334,85.04,72.87
2023-11-02,430.76,169.87,30.75,15.65999984741211,87.03,73.69
2023-11-03,434.69,174.49,30.93,14.90999984741211,87.64,74.41
2023-11-06,435.69,172.31,30.85,14.890000343322754,86.82,74.11
2023-11-07,436.93,171.7,30.625,14.8100004196167,88.03,74.12
2023-11-08,437.25,169.87,30.4,14.449999809265137,89.53,74.16
2023-11-09,433.84,167.24,30.0,15.289999961853027,87.48,73.7
2023-11-10,440.61,169.11,30.16,14.170000076293945,87.96,74.06
2023-11-13,440.19,169.17,29.8,14.760000228881836,87.81,73.99
2023-11-14,448.73,178.46,30.99,14.15999984741211,89.8,74.74
2023-11-15,449.68,178.77,30.895,14.180000305175781,88.62,74.5
2023-11-16,450.23,175.88,31.06,14.319999694824219,89.63,74.6
2023-11-17,450.79,178.29,31.145,13.800000190734863,90.06,74.77
2023-11-20,454.26,179.33,31.05,13.40999984741211,90.57,74.85
2023-11-21,453.27,177.02,31.115,13.350000381469727,90.56,74.95
2023-11-22,455.02,178.13,31.265,12.850000381469727,90.88,75.08
2023-11-24,455.3,179.33,31.345,12.460000038146973,89.8,75.0
2023-11-27,454.48,178.73,31.395,12.6899995803833,91.34,75.11
2023-11-28,454.93,178.04,31.495,12.6899995803833,91.49,75.44
2023-11-29,454.61,178.98,31.245,12.979999542236328,92.6,75.85
2023-11-30,456.4,179.66,31.38,12.920000076293945,92.29,75.71
2023-12-01,459.1,184.91,31.765,12.630000114440918,92.95,75.99
2023-12-04,456.69,186.89,31.64,13.079999923706055,92.58,75.8
2023-12-05,456.6,184.39,31.415,12.850000381469727,94.6,75.87
2023-12-06,454.76,184.06,31.835,12.970000267028809,95.85,75.88
2023-12-07,458.23,185.39,31.765,13.0600004196167,95.29,76.01
2023-12-08,460.2,186.8,31.705,12.350000381469727,94.53,75.86
2023-12-11,461.99,187.19,31.91,12.630000114440918,94.33,75.81
2023-12-12,464.1,187.0,31.78,12.069999694824219,94.58,75.98
2023-12-13,470.5,193.33,32.98,12.1899995803833,96.72,77.14
2023-12-14,472.01,198.71,32.55,12.479999542236328,98.99,77.1
2023-12-15,469.33,197.04,31.985,12.279999732971191,99.16,76.93
2023-12-18,471.97,197.11,31.615,12.5600004196167,98.36,76.98
2023-12-19,474.84,200.93,31.795,12.529999732971191,98.85,77.2
2023-12-20,468.26,196.28,31.15,13.670000076293945,99.47,77.21
2023-12-21,472.7,199.62,31.205,13.649999618530273,98.94,77.56
2023-12-22,473.65,201.48,31.31,13.029999732971191,98.49,77.47
2023-12-26,475.65,204.1,31.5,12.989999771118164,98.76,77.62
2023-12-27,476.51,204.82,31.48,12.430000305175781,100.51,77.94
2023-12-28,476.69,204.04,31.705,12.470000267028809,99.89,77.69
2023-12-29,475.31,200.71,31.665,12.449999809265137,98.88,77.39
2024-01-02,472.65,199.52,32.125,13.199999809265137,98.33,77.13
2024-01-03,468.79,194.2,32.245,14.039999961853027,98.69,76.92
2024-01-04,467.28,193.82,32.145,14.130000114440918,97.22,76.62
2024-01-05,467.92,193.25,32.265,13.350000381469727,96.33,76.68
2024-01-08,474.6,196.73,32.5,13.079999923706055,97.23,77.11
2024-01-09,473.88,194.97,32.235,12.760000228881836,96.67,77.23
2024-01-10,476.56,195.08,32.23,12.6899995803833,96.2,77.37
2024-01-11,476.35,193.55,31.48,12.4399995803833,96.69,77.62
2024-01-12,476.68,193.23,31.66,12.699999809265137,96.51,77.7
2024-01-16,474.93,190.84,31.315,13.84000015258789,94.8,77.21
2024-01-17,472.29,189.48,30.86,14.789999961853027,94.67,76.88
2024-01-18,476.49,190.6,30.53,14.130000114440918,93.8,77.04
2024-01-19,482.43,192.43,30.49,13.300000190734863,94.1,77.17
2024-01-22,483.45,196.54,30.335,13.1899995803833,94.66,77.23
2024-01-23,484.86,195.97,30.39,12.550000190734863,93.91,77.14
2024-01-24,485.39,194.36,29.975,13.140000343322754,93.34,77.1
2024-01-25,488.03,195.97,30.515,13.449999809265137,94.01,77.69
2024-01-26,487.41,195.98,30.605,13.260000228881836,93.77,77.63
2024-01-29,491.27,199.41,30.8,13.600000381469727,94.91,77.8
2024-01-30,490.89,197.71,30.79,13.3100004196167,95.84,77.7
2024-01-31,482.88,192.88,30.725,14.350000381469727,96.5,77.48
2024-02-01,489.2,195.44,31.31,13.880000114440918,98.19,77.54
2024-02-02,494.35,194.41,30.745,13.850000381469727,96.07,77.19
2024-02-05,492.55,191.94,30.105,13.670000076293945,94.13,76.83
2024-02-06,493.98,193.67,30.215,13.0600004196167,95.03,77.11
2024-02-07,498.1,193.22,30.235,12.829999923706055,94.6,77.24
2024-02-08,498.32,196.15,30.02,12.789999961853027,94.02,77.2
2024-02-09,501.2,199.34,30.135,12.930000305175781,93.85,77.36
2024-02-12,500.98,202.96,30.485,13.930000305175781,93.95,77.19
2024-02-13,494.08,194.61,29.98,15.850000381469727,92.33,76.57
2024-02-14,498.57,199.13,30.145,14.380000114440918,92.78,76.87
2024-02-15,502.01,204.44,30.65,14.010000228881836,93.37,77.14
2024-02-16,499.51,201.66,30.615,14.239999771118164,92.76,76.91
2024-02-20,496.76,198.88,30.595,15.420000076293945,92.81,77.07
2024-02-21,497.21,197.94,31.0,15.34000015258789,92.2,76.93
2024-02-22,507.5,199.44,30.76,14.539999961853027,92.65,77.3
2024-02-23,507.85,199.89,30.98,13.75,93.86,77.35
2024-02-26,505.99,201.15,30.37,13.739999771118164,93.56,77.1
2024-02-27,506.93,204.0,30.945,13.430000305175781,92.94,77.2
2024-02-28,506.26,202.32,31.04,13.84000015258789,93.51,77.19
2024-02-29,508.08,203.73,31.05,13.399999618530273,94.19,77.33
2024-03-01,512.85,205.89,30.86,13.109999656677246,94.45,77.18
2024-03-04,512.3,205.7,31.38,13.489999771118164,94.12,77.16
2024-03-05,507.18,203.73,31.29,14.460000038146973,95.42,77.1
2024-03-06,509.75,205.25,31.59,14.5,95.97,77.29
2024-03-07,514.81,206.96,31.795,14.4399995803833,95.88,77.38
2024-03-08,511.72,206.83,31.875,14.739999771118164,95.74,77.4
2024-03-11,511.28,205.19,32.035,15.220000267028809,95.68,77.39
2024-03-12,516.78,204.91,31.725,13.84000015258789,94.86,77.46
2024-03-13,515.97,205.71,31.94,13.75,94.425,77.49
2024-03-14,514.95,202.03,31.685,14.399999618530273,92.98,77.12
2024-03-15,509.83,202.41,31.73,14.40999984741211,92.96,77.07
2024-03-18,512.86,201.25,31.615,14.329999923706055,92.64,77.25
2024-03-19,515.71,202.1,31.895,13.819999694824219,92.91,77.56
2024-03-20,520.48,206.1,31.935,13.039999961853027,92.9,77.82
2024-03-21,522.2,207.94,31.885,12.920000076293945,93.07,77.78
2024-03-22,521.21,205.07,31.93,13.0600004196167,93.97,77.7
2024-03-25,519.77,205.54,32.08,13.1899995803833,93.52,77.58
2024-03-26,518.81,205.17,31.715,13.239999771118164,93.81,77.49
2024-03-27,523.17,209.64,32.6,12.779999732971191,94.68,77.9
2024-03-28,523.07,210.3,32.825,13.010000228881836,94.6,77.73
2024-04-01,522.16,208.32,32.625,13.649999618530273,92.54,77.02
2024-04-02,518.84,204.49,32.68,14.609999656677246,92.08,76.89
2024-04-03,519.41,205.83,32.55,14.329999923706055,92.04,76.95
2024-04-04,513.07,203.77,32.485,16.350000381469727,92.68,76.89
2024-04-05,518.43,204.45,32.58,16.030000686645508,91.38,76.82
2024-04-08,518.72,205.57,32.795,15.1899995803833,91.38,77.0
2024-04-09,519.32,206.38,32.975,14.979999542236328,92.25,77.16
2024-04-10,514.12,200.93,32.41,15.800000190734863,90.24,76.48
2024-04-11,518.0,202.29,32.345,14.90999984741211,89.82,76.41
2024-04-12,510.85,198.69,32.1,17.309999465942383,90.3,76.37
2024-04-15,504.45,195.78,31.805,19.229999542236328,88.9,75.93
2024-04-16,503.53,195.06,31.385,18.399999618530273,88.3,75.68
2024-04-17,500.55,193.0,32.04,18.209999084472656,89.28,75.78
2024-04-18,499.52,192.84,32.22,18.0,88.82,75.84
2024-04-19,495.16,193.14,32.715,18.709999084472656,89.16,75.98
2024-04-22,499.72,195.3,33.015,16.940000534057617,89.02,76.4
2024-04-23,505.65,198.57,33.17,15.6899995803833,89.02,76.71
2024-04-24,505.41,197.68,33.37,15.970000267028809,87.5,76.54
2024-04-25,503.49,196.48,33.46,15.369999885559082,87.76,76.38
2024-04-26,508.26,198.36,33.095,15.029999732971191,88.26,76.62
2024-04-29,510.06,199.96,33.545,14.670000076293945,88.98,76.85
2024-04-30,501.98,195.9,33.37,15.649999618530273,88.26,76.29
2024-05-01,500.35,196.31,33.755,15.390000343322754,88.58,76.29
2024-05-02,505.03,199.92,33.935,14.680000305175781,88.93,76.76
2024-05-03,511.29,201.9,34.205,13.489999771118164,89.81,77.08
2024-05-06,516.57,204.51,34.38,13.489999771118164,90.165,77.17
2024-05-07,517.14,204.97,34.77,13.229999542236328,90.74,77.18
2024-05-08,517.19,203.78,35.135,13.0,90.2,77.0
2024-05-09,520.17,205.86,35.67,12.6899995803833,90.61,77.02
2024-05-10,520.84,204.31,35.635,12.550000190734863,90.145,76.9
2024-05-13,520.91,204.74,35.635,13.600000381469727,90.37,76.88
2024-05-14,523.3,206.86,35.73,13.420000076293945,90.855,77.0
2024-05-15,529.78,209.44,36.265,12.449999809265137,92.12,77.45
2024-05-16,528.69,207.93,36.14,12.420000076293945,92.035,77.27
2024-05-17,529.45,208.08,36.17,11.989999771118164,91.41,77.28
2024-05-20,530.06,208.54,36.11,12.149999618530273,91.13,77.32
2024-05-21,531.36,208.34,36.435,11.859999656677246,91.6,77.26
2024-05-22,529.83,206.58,36.005,12.289999961853027,91.7,77.09
2024-05-23,525.96,203.19,35.395,12.770000457763672,91.115,76.82
2024-05-24,529.44,205.44,35.75,11.930000305175781,91.37,77.09
2024-05-28,529.81,205.16,35.715,12.920000076293945,90.07,76.78
2024-05-29,526.1,202.13,35.255,14.279999732971191,89.01,76.55
2024-05-30,522.61,204.05,35.73,14.470000267028809,89.82,76.86
2024-05-31,527.37,205.77,36.36,12.920000076293945,90.51,77.13
2024-06-03,527.8,204.61,35.945,13.109999656677246,91.57,77.01
2024-06-04,528.39,201.97,35.93,13.15999984741211,92.64,76.97
2024-06-05,534.67,205.06,35.725,12.630000114440918,93.29,77.22
2024-06-06,534.66,203.59,35.355,12.579999923706055,93.24,77.09
2024-06-07,534.01,201.2,34.97,12.220000267028809,91.51,76.89
2024-06-10,535.66,201.89,35.42,12.739999771118164,90.89,76.96
2024-06-11,536.95,200.64,35.205,12.850000381469727,91.82,77.06
2024-06-12,541.36,203.72,34.975,12.039999961853027,92.54,77.37
2024-06-13,542.45,201.94,35.055,11.9399995803833,93.87,77.36
2024-06-14,542.78,198.73,34.97,12.65999984741211,94.66,77.06
2024-06-17,547.1,200.4,34.585,12.75,93.7,77.11
2024-06-18,548.49,200.75,34.6,12.300000190734863,94.58,77.35
2024-06-20,547.0,199.9,34.9,13.279999732971191,93.95,77.3
2024-06-21,544.51,200.35,34.695,13.199999809265137,93.97,77.39
2024-06-24,542.74,201.22,34.87,13.329999923706055,94.29,77.31
2024-06-25,544.83,200.56,34.54,12.84000015258789,94.51,77.41
2024-06-26,545.51,200.03,34.395,12.550000190734863,93.15,77.24
2024-06-27,546.37,202.06,34.455,12.239999771118164,93.5,77.33
2024-06-28,544.22,202.89,34.07,12.4399995803833,91.83,77.14
2024-07-01,545.34,201.19,33.835,12.220000267028809,89.96,76.72
2024-07-02,549.01,201.88,34.01,12.029999732971191,90.61,76.93
2024-07-03,551.46,201.83,34.215,12.09000015258789,91.8,77.2
2024-07-05,554.64,200.87,34.275,12.479999542236328,92.54,77.43
2024-07-08,555.28,202.28,34.31,12.369999885559082,92.73,77.41
2024-07-09,555.82,201.4,34.41,12.510000228881836,92.32,77.32
2024-07-10,561.32,203.37,34.735,12.850000381469727,92.63,77.5
2024-07-11,556.48,210.68,35.37,12.920000076293945,93.55,77.78
2024-07-12,559.99,213.14,35.63,12.460000038146973,93.9,77.98
2024-07-15,561.53,217.19,34.765,13.119999885559082,92.87,77.99
2024-07-16,564.86,224.6,35.035,13.1899995803833,94.15,78.29
2024-07-17,556.94,222.25,35.055,14.479999542236328,94.19,78.2
2024-07-18,552.66,217.95,35.025,15.930000305175781,93.51,78.04
2024-07-19,548.99,216.84,35.065,16.520000457763672,92.96,77.98
2024-07-22,554.65,220.29,35.36,14.90999984741211,92.62,78.27
2024-07-23,553.78,222.63,35.14,14.720000267028809,92.54,78.28
2024-07-24,541.23,217.85,35.535,18.040000915527344,91.54,78.03
2024-07-25,538.41,220.57,35.24,18.459999084472656,92.26,78.04
2024-07-26,544.44,224.22,35.585,16.389999389648438,93.01,78.29
2024-07-29,544.76,221.73,35.745,16.600000381469727,93.5,78.22
2024-07-30,542.0,222.57,35.93,17.690000534057617,93.84,78.26
2024-07-31,550.81,223.86,36.395,16.360000610351562,94.82,78.54
2024-08-01,543.01,216.58,37.05,18.59000015258789,95.39,77.96
2024-08-02,532.9,208.92,37.11,23.389999389648438,98.27,77.7
2024-08-05,517.38,202.2,36.13,38.56999969482422,98.79,77.22
2024-08-06,522.15,204.4,36.435,27.709999084472656,96.66,77.51
2024-08-07,518.66,201.98,36.64,27.850000381469727,95.86,77.66
2024-08-08,530.65,206.89,36.68,23.790000915527344,95.27,77.98
2024-08-09,532.99,206.46,36.805,20.3700008392334,96.27,77.97
2024-08-12,533.27,204.6,36.87,20.709999084472656,96.62,78.02
2024-08-13,542.04,207.97,37.085,18.1200008392334,97.26,78.38
2024-08-14,543.75,206.68,37.06,16.190000534057617,97.9,78.52
2024-08-15,553.07,212.04,37.055,15.229999542236328,97.05,78.59
2024-08-16,554.31,212.6,37.22,14.800000190734863,97.42,78.84
2024-08-19,559.61,215.2,37.465,14.649999618530273,97.87,78.97
2024-08-20,558.7,212.69,37.385,15.880000114440918,98.69,78.9
2024-08-21,560.62,215.46,37.65,16.270000457763672,98.72,79.08
2024-08-22,556.22,213.56,37.605,17.549999237060547,97.77,78.98
2024-08-23,562.13,220.38,37.71,15.859999656677246,98.4,79.4
2024-08-26,560.79,220.45,37.955,16.149999618530273,98.13,79.24
2024-08-27,561.56,218.74,37.655,15.430000305175781,97.97,79.29
2024-08-28,558.3,217.26,37.655,17.110000610351562,97.87,79.25
2024-08-29,558.35,218.81,37.86,15.649999618530273,97.51,79.33
2024-08-30,563.68,220.08,38.145,15.0,96.51,79.34
2024-09-03,552.08,213.35,38.09,20.719999313354492,97.79,78.68
2024-09-04,550.95,212.99,38.415,21.31999969482422,99.0,78.97
2024-09-05,549.61,211.93,38.32,19.899999618530273,99.56,79.24
2024-09-06,540.36,207.9,37.955,22.3799991607666,99.57,79.14
2024-09-09,546.41,208.48,38.34,19.450000762939453,99.96,79.33
2024-09-10,548.79,208.31,38.52,19.079999923706055,100.68,79.18
2024-09-11,554.42,208.92,38.64,17.690000534057617,100.6,79.3
2024-09-12,559.09,211.61,38.725,17.06999969482422,100.14,79.41
2024-09-13,562.01,216.83,39.27,16.559999465942383,100.4,79.63
2024-09-16,562.84,217.61,39.57,17.139999389648438,101.31,79.83
2024-09-17,563.07,219.41,39.54,17.610000610351562,100.81,79.85
2024-09-18,561.4,219.45,39.24,18.229999542236328,99.6,79.92
2024-09-19,570.98,223.97,39.01,16.329999923706055,99.24,80.16
2024-09-20,568.25,221.57,40.04,16.149999618530273,98.91,80.26
2024-09-23,569.67,220.76,40.165,15.890000343322754,98.69,80.11
2024-09-24,571.3,221.13,39.88,15.390000343322754,98.67,80.12
2024-09-25,570.04,217.69,40.09,15.40999984741211,97.82,80.03
2024-09-26,572.3,218.85,39.815,15.369999885559082,98.07,80.16
2024-09-27,571.47,220.33,40.21,16.959999084472656,98.57,80.36
2024-09-30,573.76,220.89,40.39,16.729999542236328,98.14,80.3
2024-10-01,568.62,217.89,40.715,19.260000228881836,98.5,79.87
2024-10-02,568.86,217.59,40.735,18.899999618530273,97.68,79.88
2024-10-03,567.82,216.13,40.72,20.489999771118164,96.765,79.69
2024-10-04,572.98,219.15,40.655,19.209999084472656,95.51,79.6
2024-10-07,567.8,217.43,39.72,22.639999389648438,94.87,79.26
2024-10-08,573.17,217.58,39.74,21.420000076293945,95.02,79.45
